0001	0,849161	0,300500	0,864400	
0002	0,599867	0,357250	0,900300	
0003	0,527498	0,337000	0,910700	
0004	0,503737	0,292500	0,911500	
0005	0,488625	0,276450	0,914200	
0006	0,485232	0,265150	0,916000	
0007	0,480697	0,268550	0,916800	
0008	0,480594	0,277950	0,919900	
0009	0,480870	0,268600	0,916000	
0010	0,478958	0,269750	0,918300	
0011	0,475306	0,268700	0,919600	
0012	0,478836	0,267700	0,918200	
0013	0,475183	0,275300	0,920800	
0014	0,479658	0,269300	0,918000	
0015	0,468981	0,273950	0,924800	
0016	0,469279	0,269600	0,920100	
0017	0,475858	0,263100	0,919000	
0018	0,482112	0,268350	0,916200	
0019	0,482135	0,260800	0,916400	
0020	0,475885	0,264000	0,918600	
0021	0,473749	0,263800	0,920000	
0022	0,477731	0,264400	0,917500	
0023	0,480166	0,270150	0,916900	
0024	0,473066	0,266950	0,921700	
0025	0,471811	0,264100	0,917600	
0026	0,473059	0,267600	0,920300	
0027	0,478024	0,268600	0,919900	
0028	0,475855	0,276400	0,921200	
0029	0,476963	0,263750	0,918800	
0030	0,477634	0,267950	0,917700
