0001	0,668132	0,856100	0,982700	0,000000	173,000000
0002	0,788326	0,978175	0,727100	0,169675	2729,000000
0003	0,835772	0,995925	0,663000	0,059375	3370,000000
0004	0,863299	0,999150	0,630600	0,030550	3694,000000
0005	0,880370	0,999825	0,612300	0,017600	3877,000000
0006	0,892688	0,999900	0,599100	0,014475	4009,000000
0007	0,902189	0,999900	0,589300	0,010025	4107,000000
0008	0,909725	1,000000	0,580400	0,008475	4196,000000
0009	0,916312	1,000000	0,573500	0,007125	4265,000000
0010	0,921032	1,000000	0,568700	0,006275	4313,000000
0011	0,924901	1,000000	0,564700	0,004350	4353,000000
0012	0,927894	1,000000	0,562000	0,004475	4380,000000
0013	0,931545	1,000000	0,558400	0,004375	4416,000000
0014	0,934216	1,000000	0,555800	0,003250	4442,000000
0015	0,936364	1,000000	0,553700	0,002325	4463,000000
0016	0,938719	1,000000	0,551300	0,003150	4487,000000
0017	0,940933	1,000000	0,549300	0,002425	4507,000000
0018	0,942700	1,000000	0,547900	0,002475	4521,000000
0019	0,944012	1,000000	0,546700	0,002450	4533,000000
0020	0,945683	1,000000	0,545000	0,001850	4550,000000
0021	0,947158	1,000000	0,543900	0,001875	4561,000000
0022	0,948645	1,000000	0,542300	0,001800	4577,000000
0023	0,950480	1,000000	0,540200	0,001750	4598,000000
0024	0,951771	1,000000	0,539000	0,001650	4610,000000
0025	0,952667	1,000000	0,538100	0,001350	4619,000000
0026	0,953787	1,000000	0,537000	0,001150	4630,000000
0027	0,954404	1,000000	0,536400	0,001325	4636,000000
0028	0,955315	1,000000	0,535500	0,001050	4645,000000
0029	0,956468	1,000000	0,534400	0,001050	4656,000000
0030	0,957091	1,000000	0,533700	0,001050	4663,000000
0031	1,086706	0,469325	0,533300	0,000950	4667,000000
0032	0,877141	0,902275	0,635300	0,171900	3647,000000
0033	0,853134	0,972525	0,633400	0,058425	3666,000000
0034	0,861189	0,989050	0,622500	0,026650	3775,000000
0035	0,870626	0,995925	0,611200	0,018275	3888,000000
0036	0,879663	0,998425	0,603400	0,013550	3966,000000
0037	0,888604	0,999050	0,595400	0,010625	4046,000000
0038	0,895064	0,999700	0,589400	0,007775	4106,000000
0039	0,901348	0,999775	0,583500	0,006200	4165,000000
0040	0,906543	1,000000	0,578000	0,006025	4220,000000
0041	0,911173	1,000000	0,574300	0,005475	4257,000000
0042	0,915292	1,000000	0,570300	0,003900	4297,000000
0043	0,918904	1,000000	0,566600	0,003650	4334,000000
0044	0,922700	1,000000	0,562800	0,003150	4372,000000
0045	0,925891	1,000000	0,560200	0,002650	4398,000000
0046	0,928769	1,000000	0,557300	0,003200	4427,000000
0047	0,931260	1,000000	0,554500	0,002300	4455,000000
0048	0,933331	1,000000	0,552900	0,002300	4471,000000
0049	0,935386	1,000000	0,551200	0,001625	4488,000000
0050	0,937120	1,000000	0,549800	0,002200	4502,000000
0051	0,939288	1,000000	0,547600	0,002025	4524,000000
0052	0,940336	1,000000	0,546500	0,001475	4535,000000
0053	0,942502	1,000000	0,544200	0,001550	4558,000000
0054	0,943930	1,000000	0,542700	0,001750	4573,000000
0055	0,945009	1,000000	0,541800	0,001500	4582,000000
