0001	0,471604	0,205538	0,999800	0,000000
0002	0,328267	0,153875	1,000000	3,792875
0003	0,331979	0,158038	1,000000	3,759925
0004	0,333134	0,157038	1,000000	3,761825
0005	0,329600	0,157538	1,000000	3,761888
0006	0,333818	0,163650	1,000000	3,761100
0007	0,331791	0,164038	1,000000	3,761375
0008	0,331740	0,158650	1,000000	3,761975
0009	0,331083	0,160088	1,000000	3,759350
0010	0,327633	0,157625	1,000000	3,759338
0011	0,329983	0,158100	1,000000	3,758775
0012	0,332879	0,160500	1,000000	3,761425
0013	0,333069	0,158812	1,000000	3,761925
0014	0,333186	0,161762	1,000000	3,758775
0015	0,338790	0,159450	1,000000	3,761112
0016	0,329493	0,160938	1,000000	3,760000
0017	0,338531	0,163975	1,000000	3,760000
0018	0,334447	0,165850	1,000000	3,760738
0019	0,334709	0,160950	1,000000	3,758950
0020	0,334894	0,163788	1,000000	3,760425
0021	0,337727	0,164912	1,000000	3,757738
0022	0,331938	0,158975	1,000000	3,760412
0023	0,336123	0,162550	1,000000	3,760100
0024	0,331328	0,154225	1,000000	3,760750
0025	0,335610	0,158050	1,000000	3,759738
0026	0,329117	0,153775	1,000000	3,759912
0027	0,333171	0,161625	1,000000	3,759950
0028	0,335450	0,156000	1,000000	3,761362
0029	0,336396	0,160262	1,000000	3,759375
0030	0,327411	0,153950	1,000000	3,761475
0031	0,335803	0,159862	1,000000	3,758162
0032	0,337302	0,167812	1,000000	3,759838
0033	0,332106	0,160788	1,000000	3,761400
0034	0,335674	0,162550	1,000000	3,761650
0035	0,332490	0,160750	1,000000	3,760725
0036	0,335514	0,162588	1,000000	3,759862
0037	0,329915	0,151875	1,000000	3,761938
0038	0,335209	0,160350	1,000000	3,759238
0039	0,331700	0,157625	1,000000	3,760175
0040	0,332869	0,157350	1,000000	3,757762
0041	0,334630	0,159550	1,000000	3,759225
0042	0,331109	0,163950	1,000000	3,760350
0043	0,333246	0,157875	1,000000	3,759925
0044	0,331016	0,157175	1,000000	3,760075
0045	0,336986	0,163475	1,000000	3,760262
0046	0,334300	0,162238	1,000000	3,759950
0047	0,335784	0,159562	1,000000	3,762738
0048	0,331934	0,160288	1,000000	3,760388
0049	0,332435	0,159912	1,000000	3,759912
0050	0,333307	0,158900	1,000000	3,760438
