0001	0.000000
0002	30.506192
0003	9.363576
0004	2.936101
0005	0.928509
0006	0.285183
0007	0.095684
0008	0.030956
0009	0.010038
0010	0.003341
0011	0.001086
0012	0.000357
0013	0.000119
0014	0.000040
0015	0.000014
0016	0.000004
0017	0.000002
0018	0.000001
0019	0.000000
0020	0.000000
0021	0.000000
0022	0.000000
0023	0.000000
0024	0.000000
0025	0.000000
0026	0.000000
0027	0.000000
0028	0.000000
0029	0.000000
0030	0.000000
0031	254.859131
0032	84.371090
0033	26.995728
0034	8.761921
0035	2.862251
0036	0.948888
0037	0.319676
0038	0.107996
0039	0.036796
0040	0.012456
0041	0.004164
0042	0.001438
0043	0.000501
0044	0.000166
0045	0.000056
0046	0.000019
0047	0.000007
0048	0.000002
0049	0.000001
0050	0.000000
0051	0.000000
0052	0.000000
0053	0.000000
0054	0.000000
0055	0.000000
0056	0.000000
0057	0.000000
0058	0.000000
0059	0.000000
0060	0.000000
0061	299.472793
0062	93.295429
0063	29.265906
0064	9.748254
0065	3.232980
0066	1.071958
0067	0.358844
0068	0.120678
0069	0.040815
0070	0.013671
0071	0.004787
0072	0.001655
0073	0.000553
0074	0.000185
0075	0.000063
0076	0.000021
0077	0.000007
0078	0.000002
0079	0.000001
0080	0.000000
0081	0.000000
0082	0.000000
0083	0.000000
0084	0.000000
0085	0.000000
0086	0.000000
0087	0.000000
0088	0.000000
0089	0.000000
0090	0.000000
0091	326.254463
0092	104.231390
0093	33.779080
0094	10.968744
0095	3.705286
0096	1.227141
0097	0.416760
0098	0.144330
0099	0.049038
0100	0.017101
0101	0.005860
0102	0.002017
0103	0.000702
0104	0.000245
0105	0.000086
0106	0.000031
0107	0.000011
0108	0.000004
0109	0.000001
0110	0.000000
0111	0.000000
0112	0.000000
0113	0.000000
0114	0.000000
0115	0.000000
0116	0.000000
0117	0.000000
0118	0.000000
0119	0.000000
0120	0.000000
0121	353.704271
0122	108.901937
0123	34.690855
0124	11.894690
0125	3.882759
0126	1.321445
0127	0.454255
0128	0.154610
0129	0.053731
0130	0.018106
0131	0.006157
0132	0.002108
0133	0.000748
0134	0.000262
0135	0.000091
0136	0.000031
0137	0.000011
0138	0.000004
0139	0.000001
0140	0.000000
0141	0.000000
0142	0.000000
0143	0.000000
0144	0.000000
0145	0.000000
0146	0.000000
0147	0.000000
0148	0.000000
0149	0.000000
0150	0.000000
0151	379.970140
0152	119.913247
0153	40.449020
0154	13.149296
0155	4.389875
0156	1.470437
0157	0.491930
0158	0.164974
0159	0.056845
0160	0.019759
0161	0.006721
0162	0.002338
0163	0.000846
0164	0.000298
0165	0.000106
0166	0.000037
0167	0.000013
0168	0.000004
0169	0.000002
0170	0.000001
0171	0.000000
0172	0.000000
0173	0.000000
0174	0.000000
0175	0.000000
0176	0.000000
0177	0.000000
0178	0.000000
0179	0.000000
0180	0.000000
0181	413.127387
0182	134.136685
0183	45.026850
0184	14.785469
0185	5.056302
0186	1.709392
0187	0.573281
0188	0.196711
0189	0.067920
0190	0.022841
0191	0.007766
0192	0.002623
0193	0.000897
0194	0.000298
0195	0.000104
0196	0.000035
0197	0.000012
0198	0.000004
0199	0.000002
0200	0.000001
0201	0.000000
0202	0.000000
0203	0.000000
0204	0.000000
0205	0.000000
0206	0.000000
0207	0.000000
0208	0.000000
0209	0.000000
0210	0.000000
0211	446.372627
0212	142.462943
0213	46.902652
0214	15.700157
0215	5.363185
0216	1.764669
0217	0.604948
0218	0.209182
0219	0.071068
0220	0.024441
0221	0.008503
0222	0.002956
0223	0.001014
0224	0.000357
0225	0.000121
0226	0.000042
0227	0.000014
0228	0.000005
0229	0.000002
0230	0.000001
0231	0.000000
0232	0.000000
0233	0.000000
0234	0.000000
0235	0.000000
0236	0.000000
0237	0.000000
0238	0.000000
0239	0.000000
0240	0.000000
0241	468.808849
0242	150.131018
0243	50.289227
0244	16.673758
0245	5.445514
0246	1.864373
0247	0.607091
0248	0.208796
0249	0.072365
0250	0.024487
0251	0.008504
0252	0.002898
0253	0.001010
0254	0.000349
0255	0.000122
0256	0.000042
0257	0.000015
0258	0.000005
