0001	0,232729	0,082500	1,000000
0002	0,155906	0,023753	1,000000
0003	0,098034	0,001459	1,000000
0004	0,058461	0,000259	1,000000
0005	0,034604	0,000050	1,000000
0006	0,020815	0,000000	1,000000
0007	0,012447	0,000000	1,000000
0008	0,007848	0,000000	1,000000
0009	0,005153	0,000000	1,000000
0010	0,003762	0,000000	1,000000
0011	0,003059	0,000000	1,000000
0012	0,002685	0,000000	1,000000
0013	0,002407	0,000000	1,000000
0014	0,002196	0,000000	1,000000
0015	0,002063	0,000000	1,000000
0016	0,001887	0,000000	1,000000
0017	0,001817	0,000000	1,000000
0018	0,001723	0,000000	1,000000
0019	0,001623	0,000000	1,000000
0020	0,001618	0,000000	1,000000
0021	0,001554	0,000000	1,000000
0022	0,001499	0,000000	1,000000
0023	0,001408	0,000000	1,000000
0024	0,001383	0,000000	1,000000
0025	0,001367	0,000000	1,000000
0026	0,001356	0,000000	1,000000
0027	0,001325	0,000000	1,000000
0028	0,001288	0,000000	1,000000
0029	0,001252	0,000000	1,000000
0030	0,001233	0,000000	1,000000
