0001	0,471604	0,205538	0,999800	0,000000	2,000000
0002	0,290620	0,116088	0,997700	0,072962	23,000000
0003	0,178933	0,029525	0,999800	0,063662	2,000000
0004	0,116620	0,005400	1,000000	0,062225	0,000000
0005	0,087562	0,001138	1,000000	0,062550	0,000000
0006	0,075505	0,000538	1,000000	0,062700	0,000000
0007	0,067513	0,000350	1,000000	0,061988	0,000000
0008	0,061316	0,000312	1,000000	0,062775	0,000000
0009	0,057130	0,000388	1,000000	0,061862	0,000000
0010	0,053334	0,000162	1,000000	0,062538	0,000000
0011	0,051776	0,000238	1,000000	0,063462	0,000000
0012	0,048173	0,000125	1,000000	0,062450	0,000000
0013	0,046039	0,000112	1,000000	0,062462	0,000000
0014	0,044381	0,000125	1,000000	0,062775	0,000000
0015	0,043665	0,000162	1,000000	0,062512	0,000000
0016	0,042508	0,000075	1,000000	0,062100	0,000000
0017	0,040733	0,000062	1,000000	0,063400	0,000000
0018	0,039308	0,000100	1,000000	0,062488	0,000000
0019	0,037797	0,000075	1,000000	0,062100	0,000000
0020	0,037062	0,000050	1,000000	0,062188	0,000000
0021	0,035966	0,000050	1,000000	0,062575	0,000000
0022	0,035336	0,000025	1,000000	0,063025	0,000000
0023	0,034971	0,000025	1,000000	0,062412	0,000000
0024	0,034374	0,000025	1,000000	0,062550	0,000000
0025	0,033786	0,000000	1,000000	0,062725	0,000000
0026	0,032877	0,000025	1,000000	0,063225	0,000000
0027	0,032562	0,000025	1,000000	0,061875	0,000000
0028	0,031896	0,000000	1,000000	0,062650	0,000000
0029	0,031015	0,000000	1,000000	0,062262	0,000000
0030	0,031197	0,000025	1,000000	0,062375	0,000000
0031	0,329509	0,158875	1,000000	0,062875	0,000000
0032	0,196648	0,051500	1,000000	0,061988	0,000000
0033	0,126258	0,008925	1,000000	0,062512	0,000000
0034	0,091969	0,000938	1,000000	0,062575	0,000000
0035	0,077407	0,000475	1,000000	0,062175	0,000000
0036	0,069195	0,000500	1,000000	0,062775	0,000000
0037	0,063088	0,000438	1,000000	0,062588	0,000000
0038	0,060358	0,000412	1,000000	0,062912	0,000000
0039	0,056886	0,000250	1,000000	0,062150	0,000000
0040	0,053377	0,000225	1,000000	0,062562	0,000000
0041	0,048979	0,000025	1,000000	0,062312	0,000000
0042	0,048503	0,000162	1,000000	0,062762	0,000000
0043	0,045663	0,000100	1,000000	0,063075	0,000000
0044	0,043592	0,000050	1,000000	0,062425	0,000000
0045	0,042097	0,000075	1,000000	0,062738	0,000000
0046	0,041233	0,000050	1,000000	0,062462	0,000000
0047	0,040053	0,000100	1,000000	0,062200	0,000000
0048	0,039182	0,000088	1,000000	0,062962	0,000000
0049	0,038229	0,000050	1,000000	0,062325	0,000000
0050	0,038013	0,000088	1,000000	0,062388	0,000000
0051	0,036012	0,000050	1,000000	0,061825	0,000000
0052	0,035708	0,000025	1,000000	0,061738	0,000000
