0001	0,668132	1,000000	0,982700	0,000000
0002	2,649752	0,455325	0,145100	0,000775
0003	2,673761	0,414625	0,145100	0,000900
0004	2,691154	0,388300	0,142700	0,001100
0005	2,675012	0,385225	0,142600	0,000800
0006	2,670410	0,388275	0,143700	0,000875
0007	2,681530	0,400675	0,143400	0,001200
0008	2,690477	0,373550	0,142200	0,001225
0009	2,685871	0,387100	0,143800	0,001025
0010	2,679124	0,370300	0,143300	0,001275
0011	2,683269	0,379350	0,143300	0,000550
0012	2,685784	0,395650	0,143300	0,000925
0013	2,692853	0,367050	0,142000	0,000900
0014	2,684435	0,378175	0,143200	0,001250
0015	2,677962	0,377775	0,143700	0,001250
0016	2,680048	0,370875	0,144500	0,001225
0017	2,689569	0,397500	0,143700	0,000600
0018	2,688298	0,368850	0,141100	0,001050
0019	2,683619	0,391825	0,144300	0,000650
0020	2,688358	0,366650	0,141800	0,000625
0021	2,688403	0,387575	0,143000	0,000575
0022	2,687989	0,388950	0,142400	0,000850
0023	2,685618	0,370375	0,143200	0,000850
0024	2,677198	0,389825	0,142600	0,000725
0025	2,687734	0,387400	0,143200	0,001450
0026	2,691468	0,389775	0,142500	0,000725
0027	2,681265	0,395700	0,143200	0,001025
0028	2,680618	0,406175	0,144200	0,000675
0029	2,682249	0,364000	0,144500	0,000975
0030	2,679377	0,394925	0,143900	0,000975
0031	2,681908	0,376000	0,143900	0,000875
0032	2,691661	0,384975	0,141600	0,000850
0033	2,678808	0,390500	0,142700	0,000775
0034	2,683819	0,385275	0,141900	0,000500
0035	2,676348	0,380000	0,142500	0,000650
0036	2,680946	0,381350	0,142500	0,000950
0037	2,693602	0,386675	0,142300	0,000850
0038	2,691985	0,367625	0,143900	0,000425
0039	2,674762	0,403575	0,143200	0,001075
0040	2,678588	0,389200	0,143000	0,000900
0041	2,686668	0,396150	0,143700	0,000500
0042	2,685809	0,360650	0,143400	0,001175
0043	2,682975	0,375775	0,143600	0,001125
0044	2,683289	0,388075	0,143700	0,000625
0045	2,680271	0,397025	0,142200	0,001075
0046	2,670942	0,383575	0,143200	0,000450
0047	2,676966	0,391325	0,143800	0,001100
0048	2,679289	0,369350	0,143800	0,001475
0049	2,684532	0,381600	0,144200	0,000550
0050	2,683378	0,397950	0,143100	0,000725
