0001	1,682813	1,000000	0,273100	0,982575
0002	1,676358	1,000000	0,272700	0,765325
0003	1,678555	1,000000	0,273200	0,793350
0004	1,670753	1,000000	0,275400	0,813350
0005	1,668674	1,000000	0,276200	0,813200
0006	1,670669	1,000000	0,275400	0,798600
0007	1,679219	1,000000	0,273200	0,801900
0008	1,670631	1,000000	0,276400	0,828000
0009	1,676864	1,000000	0,273400	0,805850
0010	1,673794	1,000000	0,275700	0,804375
0011	1,675192	1,000000	0,274800	0,798825
0012	1,677711	0,999475	0,273600	0,798175
0013	1,677452	0,999475	0,273900	0,806200
0014	1,673694	0,999475	0,274800	0,799950
0015	1,674189	0,999475	0,274600	0,807875
0016	1,677839	0,999475	0,273600	0,796775
0017	1,676022	0,999475	0,274400	0,802825
0018	1,670550	0,999475	0,275300	0,811100
0019	1,678418	0,999475	0,273000	0,792150
0020	1,674053	0,999475	0,274800	0,809450
0021	1,675551	0,999475	0,274000	0,790600
0022	1,677765	0,999475	0,273200	0,793900
0023	1,673059	0,999475	0,274400	0,819475
0024	1,678063	0,999475	0,274200	0,789450
0025	1,678277	0,999475	0,274100	0,806775
0026	1,670194	0,999475	0,276200	0,813025
0027	1,673742	0,999475	0,274200	0,793925
0028	1,675701	0,999475	0,273500	0,799175
0029	1,671979	0,999475	0,274500	0,807900
0030	1,671547	0,999475	0,275900	0,784925
0031	1,677617	0,999475	0,272900	0,797875
0032	1,675129	0,999475	0,274400	0,806300
0033	1,679779	0,999475	0,272700	0,796125
0034	1,676894	0,999475	0,274400	0,808875
0035	1,674132	0,999475	0,275000	0,804800
0036	1,678886	0,999475	0,272700	0,814750
0037	1,677156	0,999475	0,273600	0,798250
0038	1,672885	0,999475	0,274800	0,803725
0039	1,671368	0,999475	0,275000	0,798800
0040	1,676297	0,999475	0,273800	0,801475
0041	1,677945	0,999475	0,272400	0,799850
0042	1,672090	0,999475	0,274400	0,820475
0043	1,675617	0,999475	0,274700	0,803125
0044	1,675057	0,999475	0,273400	0,816425
0045	1,671141	0,999475	0,274300	0,805650
0046	1,673763	0,999475	0,274700	0,790525
0047	1,677638	0,999475	0,273000	0,798100
0048	1,675777	0,999475	0,274400	0,801625
0049	1,676670	0,999475	0,274300	0,802550
0050	1,674354	0,999475	0,273400	0,796000
