0001	2,553159	1,000000	0,145900	1,252175
0002	2,551963	1,000000	0,145600	0,713900
0003	2,559779	1,000000	0,143100	0,738900
0004	2,550912	1,000000	0,142900	0,756975
0005	2,548286	1,000000	0,144900	0,762850
0006	2,552159	1,000000	0,143800	0,762200
0007	2,562352	1,000000	0,142500	0,752125
0008	2,555346	1,000000	0,144200	0,773725
0009	2,553702	1,000000	0,144000	0,754725
0010	2,553308	1,000000	0,143600	0,780325
0011	2,557808	1,000000	0,144000	0,765475
0012	2,561236	0,998525	0,142200	0,752800
0013	2,562244	0,998525	0,143500	0,766600
0014	2,554611	0,998525	0,144800	0,761725
0015	2,553280	0,998525	0,144800	0,763450
0016	2,559546	0,998525	0,144200	0,772100
0017	2,560187	0,998525	0,142200	0,743000
0018	2,550541	0,998525	0,144900	0,760775
0019	2,559763	0,998525	0,142100	0,754475
0020	2,558546	0,998525	0,143300	0,772850
0021	2,557866	0,998525	0,142900	0,757475
0022	2,558498	0,998525	0,143800	0,754400
0023	2,552828	0,998525	0,143000	0,774175
0024	2,557999	0,998525	0,143800	0,749425
0025	2,562636	0,998525	0,142900	0,761300
0026	2,549411	0,998525	0,144100	0,756575
0027	2,550438	0,998525	0,144800	0,744025
0028	2,552760	0,998525	0,145000	0,740700
0029	2,549887	0,998525	0,144400	0,772400
0030	2,552648	0,998525	0,144400	0,745050
0031	2,559005	0,998525	0,141900	0,767300
0032	2,555728	0,998525	0,143700	0,754425
0033	2,558937	0,998525	0,142500	0,746400
0034	2,558950	0,998525	0,142600	0,748000
0035	2,554856	0,998525	0,143300	0,760975
0036	2,560772	0,998525	0,142600	0,759925
0037	2,559554	0,998525	0,144300	0,761225
0038	2,553636	0,998525	0,144100	0,769500
0039	2,553482	0,998525	0,143600	0,744475
0040	2,556719	0,998525	0,144100	0,753125
0041	2,556679	0,998525	0,144200	0,748725
0042	2,552126	0,998525	0,143900	0,779000
0043	2,556559	0,998525	0,144200	0,770550
0044	2,560059	0,998525	0,142500	0,758925
0045	2,550788	0,998525	0,143500	0,747675
0046	2,554953	0,998525	0,144100	0,761500
0047	2,555720	0,998525	0,144200	0,752225
0048	2,558581	0,998525	0,144800	0,769825
0049	2,561114	0,998525	0,143100	0,753050
0050	2,557848	0,998525	0,143300	0,748500
