0001	0,849161	0,300500	0,864400	0,000000
0002	0,680349	0,338200	0,917100	13,957800
0003	0,673164	0,335100	0,920600	13,981400
0004	0,683774	0,338400	0,920600	13,997400
0005	0,688089	0,338500	0,920600	14,001800
0006	0,679042	0,340450	0,922500	13,976100
0007	0,685635	0,334700	0,919700	13,957250
0008	0,686669	0,333600	0,916500	13,998650
0009	0,691698	0,336550	0,919100	13,958400
0010	0,684718	0,327900	0,919100	13,957350
0011	0,683462	0,332800	0,919200	13,960900
0012	0,673203	0,334500	0,921000	13,976250
0013	0,688639	0,343200	0,919800	13,988650
0014	0,684304	0,336750	0,919200	13,964500
0015	0,678698	0,328000	0,919800	13,965300
0016	0,679514	0,336800	0,920800	13,975200
0017	0,675040	0,330800	0,917600	13,975600
0018	0,674749	0,330050	0,918000	13,986850
0019	0,683421	0,333750	0,915000	13,974400
0020	0,689593	0,333050	0,918000	13,993150
0021	0,681019	0,326550	0,918700	13,983200
0022	0,681438	0,334300	0,917800	14,014500
0023	0,682782	0,328200	0,920700	13,974350
0024	0,678594	0,333600	0,916800	13,994700
0025	0,680488	0,337100	0,920300	13,965750
0026	0,672943	0,330650	0,919200	14,009750
0027	0,685131	0,333400	0,919300	13,994950
0028	0,678579	0,333050	0,919400	13,973600
0029	0,675959	0,329550	0,921500	13,991150
0030	0,658465	0,330800	0,922900	13,991450
0031	0,680126	0,330850	0,920400	13,981800
0032	0,670768	0,334300	0,920400	13,967300
0033	0,694213	0,335200	0,917700	13,972850
0034	0,678797	0,323800	0,916500	13,968850
0035	0,668609	0,335250	0,920600	14,009350
0036	0,679768	0,333850	0,918800	13,979450
0037	0,681110	0,328250	0,916900	13,972200
0038	0,674020	0,323750	0,919300	13,956200
0039	0,683275	0,330850	0,919600	14,002150
0040	0,667451	0,333450	0,920100	13,994650
0041	0,673190	0,337300	0,922300	13,959650
0042	0,677589	0,332800	0,918100	13,984200
0043	0,675942	0,329100	0,915600	13,995100
0044	0,685881	0,337200	0,920600	13,991250
0045	0,671168	0,334550	0,915400	13,971200
0046	0,678274	0,332250	0,918800	13,962350
0047	0,675094	0,331450	0,920400	13,972950
0048	0,665861	0,334000	0,921900	13,991900
0049	0,685671	0,335450	0,917000	13,959500
0050	0,678273	0,334950	0,917800	13,991100
