0001	0,668132	0,407775	0,982700	0,000000
0002	0,507574	0,436600	0,995400	0,125025
0003	0,505407	0,433625	0,995700	0,124875
0004	0,506235	0,425450	0,996600	0,125800
0005	0,503256	0,422350	0,995700	0,123825
0006	0,509530	0,436125	0,995600	0,126450
0007	0,509369	0,437025	0,996900	0,124500
0008	0,508994	0,431075	0,995000	0,125400
0009	0,506662	0,431475	0,995100	0,123375
0010	0,507928	0,428100	0,994200	0,124525
0011	0,510390	0,438575	0,995400	0,123625
0012	0,501702	0,436075	0,995800	0,124950
0013	0,507298	0,435300	0,993900	0,126750
0014	0,502418	0,430850	0,995500	0,126100
0015	0,502858	0,436150	0,996500	0,125825
0016	0,501486	0,432600	0,995800	0,125275
0017	0,507374	0,425600	0,994800	0,125550
0018	0,501137	0,428575	0,995100	0,125700
0019	0,508306	0,430950	0,994600	0,123225
0020	0,511115	0,428650	0,995000	0,125375
0021	0,514108	0,429700	0,995400	0,123950
0022	0,510217	0,428050	0,995400	0,123350
0023	0,513199	0,437750	0,996000	0,125675
0024	0,499014	0,429300	0,995300	0,126025
0025	0,507015	0,433550	0,994400	0,124775
0026	0,506486	0,424850	0,994900	0,126650
0027	0,508042	0,429850	0,994900	0,124425
0028	0,506787	0,428850	0,996000	0,125350
0029	0,505202	0,432800	0,995700	0,123650
0030	0,501493	0,431175	0,993900	0,124575
0031	0,505268	0,429800	0,995400	0,126050
0032	0,511190	0,436225	0,995900	0,124500
0033	0,503535	0,436175	0,994700	0,125025
0034	0,503944	0,436025	0,994100	0,125100
0035	0,508065	0,437175	0,993700	0,125150
0036	0,503515	0,426225	0,995200	0,124000
0037	0,507368	0,429375	0,994200	0,124225
0038	0,510595	0,428100	0,995200	0,125125
0039	0,506191	0,429550	0,994900	0,124100
0040	0,507405	0,428725	0,995300	0,124825
0041	0,511657	0,434000	0,995100	0,128225
0042	0,506958	0,426725	0,994600	0,125025
0043	0,512897	0,432350	0,995500	0,124375
0044	0,514463	0,432900	0,995600	0,126425
0045	0,503644	0,432750	0,996100	0,125600
0046	0,503395	0,435500	0,995800	0,125025
0047	0,504904	0,433050	0,994800	0,123975
0048	0,512103	0,442500	0,995200	0,125875
0049	0,504428	0,435925	0,995600	0,125400
0050	0,508851	0,437700	0,995300	0,125800
