0,0.23272892423218952,0.50051875,1.0,0.0,0
1,0.15703488050889208,0.50051875,1.0,0.023646875,0
2,0.09906455811463474,0.50051875,1.0,0.023728125,0
3,0.05930485994427946,0.50051875,1.0,0.0236,0
4,0.03488317623558496,0.50051875,1.0,0.0233875,0
5,0.020859847190130593,0.50051875,1.0,0.023646875,0
6,0.01245993142292693,0.50051875,1.0,0.023334375,0
7,0.007785693826736445,0.50051875,1.0,0.023646875,0
8,0.005142397144643496,0.50051875,1.0,0.02360625,0
9,0.003702847583668881,0.50051875,1.0,0.023359375,0
10,0.002973336116035403,0.50051875,1.0,0.023378125,0
11,0.002615905029560339,0.50051875,1.0,0.023509375,0
12,0.002358995807986818,0.50051875,1.0,0.02348125,0
13,0.0021777642072555656,0.50051875,1.0,0.023615625,0
14,0.0019811519599690266,0.50051875,1.0,0.023603125,0
15,0.0018827092938879307,0.50051875,1.0,0.023628125,0
16,0.0018237392314559401,0.50051875,1.0,0.0236,0
17,0.001691280091108729,0.50051875,1.0,0.023453125,0
18,0.0016326086063723896,0.50051875,1.0,0.0236,0
19,0.0015747360418079971,0.50051875,1.0,0.023703125,0
20,0.0015378511875159952,0.50051875,1.0,0.02350625,0
21,0.00148028856297072,0.50051875,1.0,0.023446875,0
22,0.0014129678539126897,0.50051875,1.0,0.023421875,0
23,0.0013789222094182534,0.50051875,1.0,0.023415625,0
24,0.0013517459711829734,0.50051875,1.0,0.02346875,0
25,0.0013185360229741952,0.50051875,1.0,0.023459375,0
26,0.0012898845440967122,0.50051875,1.0,0.0236375,0
27,0.00131014558183414,0.50051875,1.0,0.0236875,0
28,0.0012857598307444036,0.50051875,1.0,0.02364375,0
29,0.0012300923161404603,0.50051875,1.0,0.023671875,0
30,0.16735569891473664,0.498140625,1.0,0.023575,0
31,0.10416726542975485,0.498140625,1.0,0.02339375,0
32,0.06283452134106168,0.498140625,1.0,0.02356875,0
33,0.037227734869228105,0.498140625,1.0,0.023759375,0
34,0.02198293443762727,0.498140625,1.0,0.023578125,0
35,0.013135137731877399,0.498140625,1.0,0.023628125,0
36,0.00827606233790044,0.498140625,1.0,0.023640625,0
37,0.005449968155385175,0.498140625,1.0,0.02361875,0
38,0.004047561605932986,0.498140625,1.0,0.023534375,0
39,0.0032358743579771645,0.498140625,1.0,0.023559375,0
